Time_s,Sensor0_Raw,Sensor1_Raw,DutyCycle,is_from_callback,Sensor1_Hist_0,Sensor1_Hist_1,Sensor1_Hist_2,Sensor1_Hist_3,Sensor1_Hist_4,Sensor1_Hist_5,Sensor1_Hist_6,Sensor1_Hist_7,Sensor1_Hist_8,Sensor1_Hist_9,DutyCycle_Hist_0,DutyCycle_Hist_1,DutyCycle_Hist_2,DutyCycle_Hist_3,DutyCycle_Hist_4,DutyCycle_Hist_5,DutyCycle_Hist_6,DutyCycle_Hist_7,DutyCycle_Hist_8,DutyCycle_Hist_9
1737354702.394,1.1226,1.0290,41.00,False,1.0323,1.0323,1.0323,1.0290,1.0323,1.0323,1.0323,1.0323,1.0290,1.0290,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.396,1.1226,1.0290,41.00,False,1.0323,1.0323,1.0290,1.0323,1.0323,1.0323,1.0323,1.0290,1.0290,1.0290,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.398,1.1226,1.0323,41.00,False,1.0323,1.0290,1.0323,1.0323,1.0323,1.0323,1.0290,1.0290,1.0290,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.400,1.1226,1.0323,41.00,False,1.0290,1.0323,1.0323,1.0323,1.0323,1.0290,1.0290,1.0290,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.402,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0290,1.0290,1.0290,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.405,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0290,1.0290,1.0290,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.408,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0290,1.0290,1.0290,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.410,1.1226,1.0323,41.00,False,1.0323,1.0290,1.0290,1.0290,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.412,1.1226,1.0323,41.00,False,1.0290,1.0290,1.0290,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.416,1.1226,1.0323,41.00,False,1.0290,1.0290,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.419,1.1226,1.0323,41.00,False,1.0290,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.422,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.425,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.428,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.430,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.441,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.445,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.450,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.453,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.457,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.461,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.464,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.467,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.470,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.473,1.1226,1.0323,41.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00
1737354702.476,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,39.00
1737354702.481,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,39.00,39.00
1737354702.485,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,41.00,39.00,39.00,39.00
1737354702.489,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,41.00,39.00,39.00,39.00,39.00
1737354702.492,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,41.00,39.00,39.00,39.00,39.00,39.00
1737354702.495,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,41.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.498,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,41.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.501,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,41.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.504,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,41.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.508,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.511,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.515,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.518,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.521,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.524,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.528,1.1226,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.531,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.534,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.537,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.540,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.542,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.545,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.548,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.550,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.553,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.556,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.567,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.570,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.573,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.576,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.579,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.583,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.586,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.588,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.592,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.594,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.597,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.599,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.602,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.605,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.608,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.610,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.613,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.615,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.618,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.621,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.624,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.627,1.1258,1.0323,39.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00
1737354702.631,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,37.00
1737354702.634,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,37.00,37.00
1737354702.637,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,39.00,37.00,37.00,37.00
1737354702.641,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,39.00,37.00,37.00,37.00,37.00
1737354702.643,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,39.00,37.00,37.00,37.00,37.00,37.00
1737354702.647,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,39.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.649,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,39.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.652,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,39.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.654,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,39.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.657,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.660,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.662,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.665,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.669,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.672,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.675,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.677,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.680,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.684,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.688,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.690,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.693,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.696,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.698,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.701,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.704,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.707,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.710,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.712,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.715,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.718,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.721,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.724,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.727,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.730,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.732,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.735,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.738,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.741,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.744,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.747,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.749,1.1226,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.752,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.755,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.758,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.761,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.764,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
1737354702.766,1.1258,1.0323,37.00,False,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,1.0323,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
