PWM Frequency (Hz),Duty Cycle (%),Time (s),Hall Sensor 0 Voltage (V),Hall Sensor 1 Voltage (V)
25,100,8.04648232460022,1.445181963836118,0.9773861295490959
25,100,8.049190282821655,1.445181963836118,0.9773861295490959
25,100,8.051896333694458,1.445181963836118,0.9773861295490959
25,100,8.05460524559021,1.445181963836118,0.9773861295490959
25,100,8.057308197021484,1.445181963836118,0.9773861295490959
25,100,8.060006856918335,1.445181963836118,0.9773861295490959
25,100,8.062703132629395,1.445181963836118,0.9773861295490959
25,100,8.065413475036621,1.445181963836118,0.9773861295490959
25,100,8.068107843399048,1.445181963836118,0.9773861295490959
25,100,8.070809125900269,1.445181963836118,0.9773861295490959
25,100,8.073508262634277,1.445181963836118,0.9773861295490959
25,100,8.076210975646973,1.445181963836118,0.9773861295490959
25,100,8.078913688659668,1.445181963836118,0.9773861295490959
25,100,8.081608295440674,1.445181963836118,0.9773861295490959
25,100,8.08433485031128,1.445181963836118,0.9773861295490959
25,100,8.087038040161133,1.445181963836118,0.9773861295490959
25,100,8.08972954750061,1.445181963836118,0.9773861295490959
25,100,8.092428922653198,1.445181963836118,0.9773861295490959
25,100,8.095177173614502,1.445181963836118,0.9773861295490959
25,100,8.097893238067627,1.445181963836118,0.9773861295490959
25,100,8.10059928894043,1.445181963836118,0.9773861295490959
25,100,8.103311538696289,1.445181963836118,0.9773861295490959
25,100,8.10606598854065,1.445181963836118,0.9773861295490959
25,100,8.108774662017822,1.445181963836118,0.9773861295490959
25,100,8.11148476600647,1.445181963836118,0.9773861295490959
25,100,8.114223003387451,1.4419089036392767,0.9773861295490959
25,100,8.116937398910522,1.445181963836118,0.9773861295490959
25,100,8.119643211364746,1.445181963836118,0.9773861295490959
25,100,8.122347116470337,1.445181963836118,0.9773861295490959
25,100,8.125082969665527,1.445181963836118,0.9773861295490959
25,100,8.127787828445435,1.445181963836118,0.9773861295490959
25,100,8.130496978759766,1.445181963836118,0.9773861295490959
25,100,8.133206367492676,1.4419089036392767,0.9773861295490959
25,100,8.135915517807007,1.445181963836118,0.9773861295490959
25,100,8.138622522354126,1.445181963836118,0.9773861295490959
25,100,8.141329765319824,1.445181963836118,0.9773861295490959
25,100,8.14404010772705,1.445181963836118,0.9773861295490959
25,100,8.146753072738647,1.445181963836118,0.9773861295490959
25,100,8.149460077285767,1.445181963836118,0.9773861295490959
25,100,8.152169942855835,1.4419089036392767,0.9773861295490959
25,100,8.154876947402954,1.445181963836118,0.9773861295490959
25,100,8.157584190368652,1.445181963836118,0.9773861295490959
25,100,8.160294532775879,1.445181963836118,0.9773861295490959
25,100,8.162999391555786,1.445181963836118,0.9773861295490959
25,100,8.165704488754272,1.445181963836118,0.9773861295490959
25,100,8.168407678604126,1.445181963836118,0.9773861295490959
25,100,8.17110800743103,1.445181963836118,0.9773861295490959
25,100,8.173818826675415,1.445181963836118,0.9773861295490959
25,100,8.176522254943848,1.445181963836118,0.9773861295490959
25,100,8.179258584976196,1.445181963836118,0.9773861295490959
25,100,8.181968688964844,1.445181963836118,0.9773861295490959
25,100,8.184874534606934,1.445181963836118,0.9773861295490959
25,100,8.18767499923706,1.445181963836118,0.9773861295490959
25,100,8.1903977394104,1.445181963836118,0.9773861295490959
25,100,8.193107843399048,1.445181963836118,0.9773861295490959
25,100,8.195823431015015,1.445181963836118,0.9773861295490959
25,100,8.198534965515137,1.445181963836118,0.9773861295490959
25,100,8.201241254806519,1.445181963836118,0.9773861295490959
25,100,8.203955888748169,1.445181963836118,0.9773861295490959
25,100,8.206663608551025,1.445181963836118,0.9773861295490959
25,100,8.20937442779541,1.445181963836118,0.9773861295490959
25,100,8.2121102809906,1.445181963836118,0.9773861295490959
25,100,8.214816808700562,1.445181963836118,0.9773861295490959
25,100,8.217529296875,1.445181963836118,0.9773861295490959
25,100,8.22023892402649,1.445181963836118,0.9773861295490959
25,100,8.222952365875244,1.445181963836118,0.9773861295490959
25,100,8.22566270828247,1.445181963836118,0.9773861295490959
25,100,8.228370904922485,1.445181963836118,0.9773861295490959
25,100,8.23107647895813,1.445181963836118,0.9773861295490959
25,100,8.233787059783936,1.445181963836118,0.9773861295490959
25,100,8.236602783203125,1.445181963836118,0.9773861295490959
25,100,8.239316701889038,1.445181963836118,0.9773861295490959
25,100,8.242022275924683,1.445181963836118,0.9773861295490959
25,100,8.244742393493652,1.445181963836118,0.9773861295490959
25,100,8.247446298599243,1.445181963836118,0.9773861295490959
25,100,8.250148057937622,1.445181963836118,0.9773861295490959
25,100,8.252846717834473,1.445181963836118,0.9773861295490959
25,100,8.255557775497437,1.445181963836118,0.9773861295490959
25,100,8.258257865905762,1.445181963836118,0.9773861295490959
25,100,8.260955572128296,1.445181963836118,0.9773861295490959
25,100,8.2637197971344,1.445181963836118,0.9773861295490959
25,100,8.266432762145996,1.445181963836118,0.9773861295490959
25,100,8.269132614135742,1.445181963836118,0.9773861295490959
25,100,8.27182412147522,1.445181963836118,0.9773861295490959
25,100,8.274545907974243,1.445181963836118,0.9773861295490959
25,100,8.277247190475464,1.445181963836118,0.9773861295490959
25,100,8.279943466186523,1.445181963836118,0.9773861295490959
25,100,8.28264045715332,1.445181963836118,0.9773861295490959
25,100,8.28535270690918,1.4419089036392767,0.9773861295490959
25,100,8.288050174713135,1.445181963836118,0.9773861295490959
25,100,8.29075312614441,1.445181963836118,0.9773861295490959
25,100,8.293450593948364,1.445181963836118,0.9773861295490959
25,100,8.29615330696106,1.445181963836118,0.9773861295490959
25,100,8.298850774765015,1.445181963836118,0.9773861295490959
25,100,8.301550388336182,1.445181963836118,0.9773861295490959
25,100,8.30429720878601,1.445181963836118,0.9773861295490959
25,100,8.307005882263184,1.445181963836118,0.9773861295490959
25,100,8.309714317321777,1.445181963836118,0.9773861295490959
25,100,8.312415599822998,1.445181963836118,0.9773861295490959
25,100,8.315152645111084,1.445181963836118,0.9773861295490959
25,100,8.317866563796997,1.445181963836118,0.9773861295490959
25,100,8.320575475692749,1.445181963836118,0.9773861295490959
25,100,8.32328176498413,1.445181963836118,0.9773861295490959
25,100,8.325990915298462,1.445181963836118,0.9773861295490959
25,100,8.328696966171265,1.445181963836118,0.9773861295490959
25,100,8.331398010253906,1.445181963836118,0.9773861295490959
25,100,8.334104776382446,1.445181963836118,0.9773861295490959
25,100,8.336811304092407,1.445181963836118,0.9773861295490959
25,100,8.33951449394226,1.445181963836118,0.9773861295490959
25,100,8.342220544815063,1.445181963836118,0.9773861295490959
25,100,8.344924449920654,1.445181963836118,0.9773861295490959
25,100,8.34763240814209,1.445181963836118,0.9773861295490959
25,100,8.35033893585205,1.445181963836118,0.9773861295490959
25,100,8.35304594039917,1.445181963836118,0.9773861295490959
25,100,8.355760335922241,1.445181963836118,0.9773861295490959
25,100,8.358465909957886,1.445181963836118,0.9773861295490959
25,100,8.361172437667847,1.445181963836118,0.9773861295490959
25,100,8.363906860351562,1.445181963836118,0.9773861295490959
25,100,8.366657972335815,1.445181963836118,0.9773861295490959
25,100,8.369378089904785,1.445181963836118,0.9773861295490959
25,100,8.372091054916382,1.445181963836118,0.9773861295490959
25,100,8.374800682067871,1.445181963836118,0.9773861295490959
25,100,8.377513408660889,1.445181963836118,0.9773861295490959
25,100,8.380224704742432,1.445181963836118,0.9773861295490959
25,100,8.382938385009766,1.445181963836118,0.9773861295490959
25,100,8.385645866394043,1.445181963836118,0.9773861295490959
25,100,8.388356924057007,1.445181963836118,0.9773861295490959
25,100,8.391064643859863,1.445181963836118,0.9773861295490959
25,100,8.39377760887146,1.445181963836118,0.9773861295490959
25,100,8.396484851837158,1.445181963836118,0.9773861295490959
25,100,8.39919400215149,1.445181963836118,0.9773861295490959
25,100,8.401902437210083,1.445181963836118,0.9773861295490959
25,100,8.404613971710205,1.445181963836118,0.9773861295490959
25,100,8.407325506210327,1.445181963836118,0.9773861295490959
25,100,8.410068988800049,1.445181963836118,0.9773861295490959
25,100,8.412777662277222,1.445181963836118,0.9773861295490959
25,100,8.415489912033081,1.445181963836118,0.9773861295490959
25,100,8.418198585510254,1.445181963836118,0.9773861295490959
25,100,8.420907258987427,1.445181963836118,0.9773861295490959
25,100,8.423654794692993,1.4419089036392767,0.9773861295490959
25,100,8.426372528076172,1.445181963836118,0.9773861295490959
25,100,8.42908239364624,1.445181963836118,0.9773861295490959
25,100,8.43178915977478,1.4419089036392767,0.9773861295490959
25,100,8.434814214706421,1.445181963836118,0.9773861295490959
25,100,8.43760371208191,1.445181963836118,0.9773861295490959
25,100,8.44034457206726,1.445181963836118,0.9773861295490959
25,100,8.443054676055908,1.445181963836118,0.9773861295490959
25,100,8.445778608322144,1.445181963836118,0.9773861295490959
25,100,8.44847822189331,1.445181963836118,0.9773861295490959
25,100,8.451178789138794,1.445181963836118,0.9773861295490959
25,100,8.453878164291382,1.445181963836118,0.9773861295490959
25,100,8.456581592559814,1.445181963836118,0.9773861295490959
25,100,8.459277629852295,1.445181963836118,0.9773861295490959
25,100,8.461997509002686,1.445181963836118,0.9773861295490959
25,100,8.464707851409912,1.445181963836118,0.9773861295490959
25,100,8.467408180236816,1.445181963836118,0.9773861295490959
25,100,8.470104932785034,1.445181963836118,0.9773861295490959
25,100,8.472798585891724,1.445181963836118,0.9773861295490959
25,100,8.475501775741577,1.445181963836118,0.9773861295490959
25,100,8.47819972038269,1.445181963836118,0.9773861295490959
25,100,8.480894565582275,1.445181963836118,0.9773861295490959
25,100,8.483596801757812,1.445181963836118,0.9773861295490959
25,100,8.486316680908203,1.445181963836118,0.9773861295490959
25,100,8.489025354385376,1.445181963836118,0.9773861295490959
25,100,8.491729497909546,1.445181963836118,0.9773861295490959
25,100,8.494470596313477,1.445181963836118,0.9773861295490959
25,100,8.497179508209229,1.445181963836118,0.9773861295490959
25,100,8.499883890151978,1.445181963836118,0.9773861295490959
25,100,8.502591371536255,1.445181963836118,0.9773861295490959
25,100,8.505303621292114,1.445181963836118,0.9773861295490959
25,100,8.508009433746338,1.445181963836118,0.9773861295490959
25,100,8.51071834564209,1.445181963836118,0.9773861295490959
25,100,8.513421773910522,1.4419089036392767,0.9773861295490959
25,100,8.516127586364746,1.445181963836118,0.9773861295490959
25,100,8.518834829330444,1.445181963836118,0.9773861295490959
25,100,8.52153730392456,1.445181963836118,0.9773861295490959
25,100,8.524271249771118,1.445181963836118,0.9773861295490959
25,100,8.52698302268982,1.4419089036392767,0.9773861295490959
25,100,8.529689311981201,1.445181963836118,0.9773861295490959
25,100,8.532391548156738,1.445181963836118,0.9773861295490959
25,100,8.53512716293335,1.445181963836118,0.9773861295490959
25,100,8.53783130645752,1.445181963836118,0.9773861295490959
25,100,8.540537595748901,1.445181963836118,0.9773861295490959
25,100,8.543241500854492,1.445181963836118,0.9773861295490959
25,100,8.54594373703003,1.445181963836118,0.9773861295490959
25,100,8.548648357391357,1.4419089036392767,0.9773861295490959
25,100,8.551348686218262,1.445181963836118,0.9773861295490959
25,100,8.554059267044067,1.445181963836118,0.9773861295490959
25,100,8.556766033172607,1.445181963836118,0.9773861295490959
25,100,8.559470891952515,1.445181963836118,0.9773861295490959
25,100,8.562198638916016,1.445181963836118,0.9773861295490959
25,100,8.5649094581604,1.445181963836118,0.9773861295490959
25,100,8.567617893218994,1.445181963836118,0.9773861295490959
25,100,8.570322513580322,1.445181963836118,0.9773861295490959
25,100,8.57303762435913,1.445181963836118,0.9773861295490959
25,100,8.575748682022095,1.445181963836118,0.9773861295490959
25,100,8.57845163345337,1.445181963836118,0.9773861295490959
25,100,8.58115816116333,1.445181963836118,0.9773861295490959
25,100,8.583862781524658,1.445181963836118,0.9773861295490959
25,100,8.58656644821167,1.445181963836118,0.9773861295490959
25,100,8.589269399642944,1.445181963836118,0.9773861295490959
25,100,8.591973543167114,1.445181963836118,0.9773861295490959
25,100,8.594677925109863,1.445181963836118,0.9773861295490959
25,100,8.597378730773926,1.445181963836118,0.9773861295490959
25,100,8.600081205368042,1.445181963836118,0.9773861295490959
25,100,8.602779388427734,1.445181963836118,0.9773861295490959
25,100,8.605489253997803,1.4419089036392767,0.9773861295490959
25,100,8.608286142349243,1.445181963836118,0.9773861295490959
25,100,8.611076831817627,1.445181963836118,0.9773861295490959
25,100,8.613867282867432,1.445181963836118,0.9773861295490959
25,100,8.616730690002441,1.445181963836118,0.9773861295490959
25,100,8.619509935379028,1.445181963836118,0.9773861295490959
25,100,8.622272729873657,1.445181963836118,0.9773861295490959
25,100,8.625132322311401,1.445181963836118,0.9773861295490959
25,100,8.627915859222412,1.445181963836118,0.9773861295490959
25,100,8.63070273399353,1.445181963836118,0.9773861295490959
25,100,8.63340425491333,1.445181963836118,0.9773861295490959
25,100,8.636291980743408,1.445181963836118,0.9773861295490959
25,100,8.639093160629272,1.445181963836118,0.9773861295490959
25,100,8.641987085342407,1.445181963836118,0.9773861295490959
25,100,8.644706964492798,1.445181963836118,0.9773861295490959
25,100,8.647435426712036,1.445181963836118,0.9773861295490959
25,100,8.650217056274414,1.445181963836118,0.9773861295490959
25,100,8.652999639511108,1.445181963836118,0.9773861295490959
25,100,8.655706882476807,1.445181963836118,0.9773861295490959
25,100,8.658529996871948,1.445181963836118,0.9773861295490959
25,100,8.661305904388428,1.445181963836118,0.9773861295490959
25,100,8.664085626602173,1.445181963836118,0.9773861295490959
25,100,8.666811466217041,1.445181963836118,0.9773861295490959
25,100,8.669662714004517,1.445181963836118,0.9773861295490959
25,100,8.67244267463684,1.445181963836118,0.9773861295490959
25,100,8.675281763076782,1.445181963836118,0.9773861295490959
25,100,8.677992582321167,1.445181963836118,0.9773861295490959
25,100,8.680811882019043,1.445181963836118,0.9773861295490959
25,100,8.683592796325684,1.445181963836118,0.9773861295490959
25,100,8.686387300491333,1.445181963836118,0.9773861295490959
25,100,8.689093112945557,1.445181963836118,0.9773861295490959
25,100,8.69192123413086,1.445181963836118,0.9773861295490959
25,100,8.694705486297607,1.445181963836118,0.9773861295490959
25,100,8.697487354278564,1.445181963836118,0.9773861295490959
25,100,8.70019268989563,1.445181963836118,0.9773861295490959
25,100,8.703033447265625,1.445181963836118,0.9773861295490959
25,100,8.705818891525269,1.445181963836118,0.9773861295490959
25,100,8.708600521087646,1.445181963836118,0.9773861295490959
25,100,8.711306095123291,1.445181963836118,0.9773861295490959
25,100,8.714136600494385,1.445181963836118,0.9773861295490959
25,100,8.716913938522339,1.445181963836118,0.9773861295490959
25,100,8.719698905944824,1.445181963836118,0.9773861295490959
25,100,8.722400903701782,1.445181963836118,0.9773861295490959
25,100,8.725255966186523,1.445181963836118,0.9773861295490959
25,100,8.728041410446167,1.445181963836118,0.9773861295490959
25,100,8.730820655822754,1.445181963836118,0.9773861295490959
25,100,8.733521699905396,1.445181963836118,0.9773861295490959
25,100,8.736299514770508,1.445181963836118,0.9773861295490959
25,100,8.739158391952515,1.445181963836118,0.9773861295490959
25,100,8.741941213607788,1.445181963836118,0.9773861295490959
25,100,8.744663000106812,1.445181963836118,0.9773861295490959
25,100,8.747441530227661,1.445181963836118,0.9773861295490959
25,100,8.750299453735352,1.445181963836118,0.9773861295490959
25,100,8.753086566925049,1.445181963836118,0.9773861295490959
25,100,8.755816459655762,1.445181963836118,0.9773861295490959
25,100,8.758598327636719,1.445181963836118,0.9773861295490959
25,100,8.76145887374878,1.445181963836118,0.9773861295490959
25,100,8.764303922653198,1.4419089036392767,0.9773861295490959
25,100,8.767011880874634,1.445181963836118,0.9773861295490959
25,100,8.769837379455566,1.445181963836118,0.9773861295490959
25,100,8.772621393203735,1.445181963836118,0.9773861295490959
25,100,8.77540922164917,1.445181963836118,0.9773861295490959
25,100,8.778110980987549,1.445181963836118,0.9773861295490959
25,100,8.780933380126953,1.445181963836118,0.9773861295490959
25,100,8.783719778060913,1.445181963836118,0.9773861295490959
25,100,8.786503314971924,1.445181963836118,0.9773861295490959
25,100,8.789200782775879,1.445181963836118,0.9773861295490959
25,100,8.792031288146973,1.445181963836118,0.9773861295490959
25,100,8.794811725616455,1.445181963836118,0.9773861295490959
25,100,8.797590732574463,1.445181963836118,0.9773861295490959
25,100,8.80029582977295,1.445181963836118,0.9773861295490959
25,100,8.803074836730957,1.445181963836118,0.9773861295490959
25,100,8.805930852890015,1.445181963836118,0.9773861295490959
25,100,8.808711528778076,1.445181963836118,0.9773861295490959
25,100,8.81144380569458,1.445181963836118,0.9773861295490959
25,100,8.81431269645691,1.445181963836118,0.9773861295490959
25,100,8.817175149917603,1.445181963836118,0.9773861295490959
25,100,8.820042133331299,1.445181963836118,0.9773861295490959
25,100,8.822752714157104,1.445181963836118,0.9773861295490959
25,100,8.825540781021118,1.445181963836118,0.9773861295490959
25,100,8.828323364257812,1.445181963836118,0.9773861295490959
25,100,8.831180334091187,1.445181963836118,0.9773861295490959
25,100,8.833895206451416,1.445181963836118,0.9773861295490959
25,100,8.836766719818115,1.445181963836118,0.9773861295490959
25,100,8.839553594589233,1.445181963836118,0.9773861295490959
25,100,8.842583656311035,1.445181963836118,0.9773861295490959
25,100,8.84548807144165,1.445181963836118,0.9773861295490959
25,100,8.848266124725342,1.445181963836118,0.9773861295490959
25,100,8.851033926010132,1.445181963836118,0.9773861295490959
25,100,8.853866815567017,1.445181963836118,0.9773861295490959
25,100,8.856654644012451,1.445181963836118,0.9773861295490959
25,100,8.859434127807617,1.445181963836118,0.9773861295490959
25,100,8.86213207244873,1.445181963836118,0.9773861295490959
25,100,8.864965200424194,1.445181963836118,0.9773861295490959
25,100,8.867745161056519,1.445181963836118,0.9773861295490959
25,100,8.870520830154419,1.445181963836118,0.9773861295490959
25,100,8.873215913772583,1.445181963836118,0.9773861295490959
25,100,8.876089096069336,1.445181963836118,0.9806591897459372
25,100,8.878872156143188,1.445181963836118,0.9773861295490959
25,100,8.88164734840393,1.445181963836118,0.9773861295490959
25,100,8.884398221969604,1.445181963836118,0.9773861295490959
25,100,8.887230634689331,1.445181963836118,0.9773861295490959
25,100,8.890015125274658,1.445181963836118,0.9773861295490959
25,100,8.892807960510254,1.445181963836118,0.9773861295490959
25,100,8.895516633987427,1.445181963836118,0.9773861295490959
25,100,8.898366451263428,1.445181963836118,0.9773861295490959
25,100,8.90116548538208,1.445181963836118,0.9773861295490959
25,100,8.904441118240356,1.445181963836118,0.9773861295490959
25,100,8.907596826553345,1.445181963836118,0.9773861295490959
25,100,8.9107186794281,1.445181963836118,0.9773861295490959
25,100,8.913826704025269,1.4419089036392767,0.9773861295490959
25,100,8.916855096817017,1.445181963836118,0.9773861295490959
25,100,8.919824838638306,1.445181963836118,0.9773861295490959
25,100,8.922790765762329,1.445181963836118,0.9773861295490959
25,100,8.925769090652466,1.445181963836118,0.9773861295490959
25,100,8.92898440361023,1.445181963836118,0.9773861295490959
25,100,8.931967735290527,1.445181963836118,0.9773861295490959
25,100,8.934943675994873,1.445181963836118,0.9773861295490959
25,100,8.937899589538574,1.445181963836118,0.9773861295490959
25,100,8.940853595733643,1.445181963836118,0.9773861295490959
25,100,8.943806409835815,1.445181963836118,0.9773861295490959
25,100,8.946758031845093,1.445181963836118,0.9773861295490959
25,100,8.94969916343689,1.445181963836118,0.9773861295490959
25,100,8.952635288238525,1.445181963836118,0.9773861295490959
25,100,8.955601692199707,1.445181963836118,0.9773861295490959
25,100,8.95854640007019,1.445181963836118,0.9773861295490959
25,100,8.961491107940674,1.445181963836118,0.9773861295490959
25,100,8.964469909667969,1.445181963836118,0.9773861295490959
25,100,8.967474460601807,1.445181963836118,0.9773861295490959
25,100,8.970673084259033,1.445181963836118,0.9773861295490959
25,100,8.973856449127197,1.445181963836118,0.9773861295490959
25,100,8.977041721343994,1.445181963836118,0.9773861295490959
25,100,8.980266809463501,1.445181963836118,0.9773861295490959
25,100,8.98344898223877,1.445181963836118,0.9773861295490959
25,100,8.986628770828247,1.445181963836118,0.9773861295490959
25,100,8.989804029464722,1.445181963836118,0.9773861295490959
25,100,8.992980241775513,1.445181963836118,0.9773861295490959
25,100,8.996162176132202,1.445181963836118,0.9773861295490959
25,100,8.999337673187256,1.445181963836118,0.9773861295490959
25,100,9.002511262893677,1.445181963836118,0.9773861295490959
25,100,9.00572681427002,1.445181963836118,0.9773861295490959
25,100,9.008902549743652,1.445181963836118,0.9773861295490959
25,100,9.012073040008545,1.445181963836118,0.9773861295490959
25,100,9.015246391296387,1.445181963836118,0.9773861295490959
25,100,9.018411874771118,1.445181963836118,0.9773861295490959
25,100,9.02159070968628,1.445181963836118,0.9773861295490959
25,100,9.024800539016724,1.445181963836118,0.9773861295490959
25,100,9.027975082397461,1.445181963836118,0.9773861295490959
25,100,9.031151533126831,1.445181963836118,0.9773861295490959
25,100,9.034409284591675,1.445181963836118,0.9773861295490959
25,100,9.037667036056519,1.445181963836118,0.9773861295490959
25,100,9.040853500366211,1.445181963836118,0.9773861295490959
25,100,9.04403567314148,1.445181963836118,0.9773861295490959
25,100,9.047227144241333,1.4419089036392767,0.9773861295490959
25,100,9.050404787063599,1.445181963836118,0.9773861295490959
25,100,9.053577661514282,1.445181963836118,0.9773861295490959
25,100,9.056747913360596,1.445181963836118,0.9773861295490959
25,100,9.059913158416748,1.445181963836118,0.9773861295490959
25,100,9.06308102607727,1.445181963836118,0.9773861295490959
25,100,9.06643271446228,1.445181963836118,0.9773861295490959
25,100,9.069585800170898,1.445181963836118,0.9773861295490959
25,100,9.07255744934082,1.445181963836118,0.9773861295490959
25,100,9.075506448745728,1.445181963836118,0.9773861295490959
25,100,9.078443765640259,1.445181963836118,0.9773861295490959
25,100,9.081384897232056,1.445181963836118,0.9773861295490959
25,100,9.084395170211792,1.445181963836118,0.9773861295490959
25,100,9.087342500686646,1.445181963836118,0.9773861295490959
25,100,9.090281248092651,1.445181963836118,0.9773861295490959
25,100,9.09322214126587,1.445181963836118,0.9773861295490959
25,100,9.096170425415039,1.445181963836118,0.9773861295490959
25,100,9.099114179611206,1.445181963836118,0.9773861295490959
25,100,9.10205364227295,1.445181963836118,0.9773861295490959
25,100,9.104999542236328,1.445181963836118,0.9773861295490959
25,100,9.107938528060913,1.445181963836118,0.9773861295490959
25,100,9.110879182815552,1.4419089036392767,0.9773861295490959
25,100,9.113823652267456,1.445181963836118,0.9773861295490959
25,100,9.116762638092041,1.445181963836118,0.9773861295490959
25,100,9.1197030544281,1.445181963836118,0.9773861295490959
25,100,9.122647047042847,1.445181963836118,0.9773861295490959
25,100,9.125587463378906,1.445181963836118,0.9773861295490959
25,100,9.128527879714966,1.445181963836118,0.9773861295490959
25,100,9.131542682647705,1.445181963836118,0.9773861295490959
25,100,9.134562492370605,1.445181963836118,0.9773861295490959
25,100,9.137256145477295,1.445181963836118,0.9773861295490959
25,100,9.139937400817871,1.445181963836118,0.9773861295490959
25,100,9.142618417739868,1.445181963836118,0.9773861295490959
25,100,9.14531421661377,1.445181963836118,0.9773861295490959
25,100,9.14799427986145,1.445181963836118,0.9773861295490959
25,100,9.15067458152771,1.445181963836118,0.9773861295490959
25,100,9.153348922729492,1.445181963836118,0.9773861295490959
25,100,9.156031370162964,1.445181963836118,0.9773861295490959
25,100,9.158729791641235,1.445181963836118,0.9773861295490959
25,100,9.161404609680176,1.445181963836118,0.9773861295490959
25,100,9.16408634185791,1.445181963836118,0.9773861295490959
25,100,9.16675877571106,1.445181963836118,0.9773861295490959
25,100,9.169432163238525,1.445181963836118,0.9773861295490959
25,100,9.172109842300415,1.445181963836118,0.9773861295490959
25,100,9.17478060722351,1.445181963836118,0.9773861295490959
25,100,9.177451610565186,1.445181963836118,0.9773861295490959
25,100,9.180124759674072,1.445181963836118,0.9773861295490959
25,100,9.182798862457275,1.445181963836118,0.9773861295490959
25,100,9.18547797203064,1.445181963836118,0.9773861295490959
25,100,9.1881582736969,1.445181963836118,0.9773861295490959
25,100,9.190829515457153,1.445181963836118,0.9773861295490959
25,100,9.193503856658936,1.445181963836118,0.9773861295490959
25,100,9.19617247581482,1.445181963836118,0.9773861295490959
25,100,9.198845386505127,1.445181963836118,0.9773861295490959
25,100,9.201514720916748,1.445181963836118,0.9773861295490959
25,100,9.204218626022339,1.445181963836118,0.9773861295490959
25,100,9.206897258758545,1.445181963836118,0.9773861295490959
25,100,9.209576845169067,1.445181963836118,0.9773861295490959
25,100,9.212254762649536,1.445181963836118,0.9773861295490959
25,100,9.214936256408691,1.445181963836118,0.9773861295490959
25,100,9.217613697052002,1.445181963836118,0.9773861295490959
25,100,9.220325708389282,1.445181963836118,0.9773861295490959
25,100,9.222999095916748,1.445181963836118,0.9773861295490959
25,100,9.225702047348022,1.4419089036392767,0.9773861295490959
25,100,9.228592157363892,1.445181963836118,0.9773861295490959
25,100,9.231312036514282,1.445181963836118,0.9773861295490959
25,100,9.234054565429688,1.445181963836118,0.9773861295490959
25,100,9.236829042434692,1.445181963836118,0.9773861295490959
25,100,9.239540815353394,1.445181963836118,0.9773861295490959
25,100,9.242249488830566,1.445181963836118,0.9773861295490959
25,100,9.244969367980957,1.445181963836118,0.9773861295490959
25,100,9.247685194015503,1.445181963836118,0.9773861295490959
25,100,9.250396490097046,1.445181963836118,0.9773861295490959
25,100,9.25310468673706,1.445181963836118,0.9773861295490959
25,100,9.255812644958496,1.445181963836118,0.9773861295490959
25,100,9.258511543273926,1.445181963836118,0.9773861295490959
25,100,9.261218309402466,1.445181963836118,0.9773861295490959
25,100,9.263924598693848,1.445181963836118,0.9773861295490959
25,100,9.266632080078125,1.445181963836118,0.9773861295490959
25,100,9.269315958023071,1.445181963836118,0.9773861295490959
25,100,9.271998405456543,1.445181963836118,0.9773861295490959
25,100,9.274683237075806,1.445181963836118,0.9773861295490959
25,100,9.277365922927856,1.445181963836118,0.9773861295490959
25,100,9.280043363571167,1.445181963836118,0.9773861295490959
25,100,9.282718658447266,1.445181963836118,0.9773861295490959
25,100,9.285392999649048,1.445181963836118,0.9773861295490959
25,100,9.288067102432251,1.445181963836118,0.9773861295490959
25,100,9.290735244750977,1.445181963836118,0.9773861295490959
25,100,9.293408632278442,1.445181963836118,0.9773861295490959
25,100,9.296082735061646,1.445181963836118,0.9773861295490959
25,100,9.298752307891846,1.445181963836118,0.9773861295490959
25,100,9.301430940628052,1.445181963836118,0.9773861295490959
25,100,9.304106712341309,1.445181963836118,0.9773861295490959
25,100,9.306782007217407,1.445181963836118,0.9773861295490959
25,100,9.30945086479187,1.445181963836118,0.9773861295490959
25,100,9.312125444412231,1.445181963836118,0.9773861295490959
25,100,9.314837217330933,1.445181963836118,0.9773861295490959
25,100,9.317524909973145,1.445181963836118,0.9773861295490959
25,100,9.320204019546509,1.445181963836118,0.9773861295490959
25,100,9.322884559631348,1.445181963836118,0.9773861295490959
25,100,9.325615167617798,1.445181963836118,0.9773861295490959
25,100,9.328293800354004,1.445181963836118,0.9773861295490959
25,100,9.330967664718628,1.445181963836118,0.9773861295490959
25,100,9.33366847038269,1.445181963836118,0.9773861295490959
25,100,9.336355924606323,1.445181963836118,0.9773861295490959
25,100,9.339022874832153,1.445181963836118,0.9773861295490959
25,100,9.34169864654541,1.445181963836118,0.9773861295490959
25,100,9.344403505325317,1.445181963836118,0.9773861295490959
25,100,9.347080707550049,1.445181963836118,0.9773861295490959
25,100,9.349753379821777,1.445181963836118,0.9773861295490959
25,100,9.352426528930664,1.445181963836118,0.9773861295490959
25,100,9.355127334594727,1.445181963836118,0.9773861295490959
25,100,9.357795238494873,1.445181963836118,0.9773861295490959
25,100,9.360468626022339,1.445181963836118,0.9773861295490959
25,100,9.363166570663452,1.445181963836118,0.9773861295490959
25,100,9.365883827209473,1.445181963836118,0.9773861295490959
25,100,9.368564128875732,1.445181963836118,0.9773861295490959
25,100,9.371239185333252,1.445181963836118,0.9773861295490959
25,100,9.373918056488037,1.445181963836118,0.9773861295490959
25,100,9.376588344573975,1.445181963836118,0.9773861295490959
25,100,9.37930154800415,1.445181963836118,0.9773861295490959
