Time_s,Sensor0_Raw,Sensor1_Raw,DutyCycle,Setpoint,HYST_LOW,HYST_HIGH,Predicted_Lower_Sensor,flying_magnets_field,is_from_callback
1737354715.337,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354715.348,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.359,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354715.369,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.380,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354715.401,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.402,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354715.413,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.424,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354715.435,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.446,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354715.466,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.467,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354715.478,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.499,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.501,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354715.512,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.532,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.544,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.546,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354715.556,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.567,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1048,-0.0016,False
1737354715.588,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354715.600,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354715.611,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354715.623,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354715.635,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0006,True
1737354715.647,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0006,True
1737354715.658,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.0936,0.0096,True
1737354715.671,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0841,-0.0132,True
1737354715.682,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0032,True
1737354715.694,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0032,True
1737354715.707,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0032,True
1737354715.719,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354715.731,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354715.742,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354715.754,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354715.765,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354715.777,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354715.778,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,False
1737354715.798,1.0581,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354715.810,1.0548,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,True
1737354715.822,1.0548,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,True
1737354715.824,1.0516,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,False
1737354715.834,1.0484,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0258,True
1737354715.856,1.0452,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0290,True
1737354715.869,1.0452,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0290,True
1737354715.880,1.0387,1.0484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0354,True
1737354715.894,1.0323,1.0548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0419,True
1737354715.906,1.0258,1.0613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0484,True
1737354715.918,1.0193,1.0806,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0548,True
1737354715.930,1.0161,1.0903,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0581,True
1737354715.942,1.0032,1.1581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354715.955,1.0032,1.1613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354715.956,1.0000,1.2000,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,False
1737354715.979,1.0000,1.2032,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354715.991,0.9968,1.2064,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354716.003,0.9968,1.2290,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354716.005,0.9936,1.2355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354716.016,0.9936,1.2420,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.037,0.9936,1.2452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.049,0.9936,1.2452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.062,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.073,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.074,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354716.096,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.108,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.119,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.131,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.143,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.156,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.167,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.179,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.191,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.202,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.215,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.227,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.239,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.251,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.256,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354716.274,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.275,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354716.286,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.308,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.320,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354716.332,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0808,True
1737354716.333,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,False
1737354716.354,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,True
1737354716.354,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0752,-0.0816,False
1737354716.366,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0785,-0.0849,True
1737354716.387,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0800,-0.0865,False
1737354716.387,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0806,-0.0870,True
1737354716.399,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0909,-0.0974,False
1737354716.410,0.9968,1.2548,76.00,1.1500,-0.2000,0.0000,1.0999,-0.1031,True
1737354716.425,1.0032,1.2064,76.00,1.1500,-0.2000,0.0000,1.1060,-0.1028,False
1737354716.432,1.0097,1.1806,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0964,True
1737354716.443,1.0452,1.1129,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0609,False
1737354716.454,1.0516,1.0516,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0544,True
1737354716.465,1.0709,1.0387,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0351,False
1737354716.475,1.0742,1.0387,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0319,True
1737354716.490,1.0774,1.0387,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0286,False
1737354716.496,1.0774,1.0387,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0286,True
1737354716.508,1.0903,1.0355,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0157,False
1737354716.519,1.0903,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0157,True
1737354716.530,1.0936,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0125,False
1737354716.540,1.0936,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0125,True
1737354716.562,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,True
1737354716.573,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,False
1737354716.573,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,True
1737354716.586,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.596,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.617,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.617,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.639,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.639,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.651,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.662,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.673,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.684,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.695,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.706,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.717,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.732,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.738,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.753,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.761,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.771,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.783,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.793,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.805,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354716.815,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.836,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354716.837,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354716.848,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354716.869,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354716.869,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354716.891,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354716.892,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354716.904,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354716.919,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354716.927,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354716.937,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354716.959,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354716.960,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354716.971,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354716.982,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354716.992,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354717.014,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354717.016,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354717.026,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354717.041,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354717.048,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354717.069,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354717.070,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354717.091,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1048,-0.0016,True
1737354717.093,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,False
1737354717.114,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354717.126,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354717.128,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,False
1737354717.149,1.0968,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0071,False
1737354717.151,1.0871,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0168,True
1737354717.176,1.0871,1.0323,178.00,1.1500,-0.2000,0.0000,1.0936,-0.0065,True
1737354717.188,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0841,-0.0132,True
1737354717.190,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0032,False
1737354717.201,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0032,True
1737354717.221,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,False
1737354717.221,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354717.244,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354717.257,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354717.268,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354717.281,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354717.292,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354717.305,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354717.316,1.0548,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,True
1737354717.328,1.0516,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,True
1737354717.339,1.0516,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,True
1737354717.351,1.0484,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0258,True
1737354717.363,1.0452,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0290,True
1737354717.376,1.0419,1.0452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0322,True
1737354717.378,1.0355,1.0452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0387,False
1737354717.399,1.0355,1.0516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0387,True
1737354717.411,1.0290,1.0581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0452,True
1737354717.412,1.0226,1.0709,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0516,False
1737354717.434,1.0129,1.0936,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0613,True
1737354717.445,1.0032,1.1484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354717.458,1.0032,1.1484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354717.470,1.0032,1.1516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354717.481,1.0000,1.1742,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354717.493,1.0000,1.2032,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354717.505,0.9968,1.2258,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354717.524,0.9936,1.2387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.538,0.9936,1.2420,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354717.538,0.9936,1.2420,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.569,0.9936,1.2420,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.582,0.9936,1.2452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.597,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.612,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.625,0.9936,1.2516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.628,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354717.653,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.655,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354717.667,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.692,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.707,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.714,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354717.722,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.748,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.762,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.776,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.789,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.802,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354717.804,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.829,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354717.843,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0808,False
1737354717.845,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,True
1737354717.871,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,True
1737354717.872,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0752,-0.0816,False
1737354717.898,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0785,-0.0849,True
1737354717.911,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0800,-0.0865,False
1737354717.912,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0806,-0.0870,True
1737354717.939,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0909,-0.0974,False
1737354717.940,0.9968,1.2581,76.00,1.1500,-0.2000,0.0000,1.0999,-0.1031,True
1737354717.973,1.0064,1.1774,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0996,False
1737354717.973,1.0064,1.1419,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0996,True
1737354718.009,1.0323,1.0516,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0738,True
1737354718.010,1.0323,1.0355,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0738,False
1737354718.023,1.0452,1.0355,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0609,True
1737354718.038,1.0806,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0254,False
1737354718.049,1.0806,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0254,True
1737354718.074,1.0806,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0254,False
1737354718.075,1.0806,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0254,True
1737354718.103,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,True
1737354718.104,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,False
1737354718.122,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.130,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.144,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.157,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.183,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.184,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.197,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.224,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.224,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.237,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.250,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.262,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.286,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.287,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.304,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.311,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.325,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.339,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.350,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.376,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.378,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.395,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.405,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.428,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.444,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.444,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.471,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.471,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.489,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.503,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.510,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.536,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.536,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.562,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.563,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354718.587,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354718.591,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1048,-0.0016,False
1737354718.606,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354718.632,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354718.645,1.0806,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0238,True
1737354718.659,1.0806,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0238,True
1737354718.672,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0329,True
1737354718.674,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0329,False
1737354718.687,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0936,-0.0226,True
1737354718.712,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0841,-0.0132,True
